uuid,signup_date,tenure,monthly_charges,support_calls,tier,product,operating_system,churn,churn_date,last_updated
da769d86-d7fe-491b-addb-5293d2408bd2,2022-07-21,27,95.45428740846823,2,Team,Product A,Linux,0,,2024-10-28
c8eb78f3-dafb-4e03-aece-d586aa6bf520,2022-04-25,30,30.312386883593263,5,Team,Product A,Mac,0,,2024-10-28
74aab491-d1ff-4a09-accb-c0cbf5a1a429,2024-03-19,7,110.25529066795667,0,Enterprise,Product B,Mac,0,,2024-10-28
b510e989-77d7-4b09-86ea-119542cfb6b6,2022-09-06,26,70.52523724478571,6,Individual,Product B,Linux,0,,2024-10-28
6ba7cea5-ae25-4094-a805-abf7ced8e307,2022-03-09,4,102.64574661077417,0,Individual,Product B,Mac,1,2022-08-01,2024-10-28
2df9763f-abb6-4144-93a3-b6f2e937f25b,2022-03-24,31,52.00496010306117,4,Team,Product A,Linux,0,,2024-10-28
20a057a5-223d-433c-9f46-b094af86e9ab,2021-12-10,35,109.55232284962005,9,Team,Product B,Mac,0,,2024-10-28
7e4886b7-5f62-4f6c-bf6b-07da1fc44636,2024-09-14,1,58.92016787341631,7,Individual,Product A,Windows,0,,2024-10-28
b9903165-5139-4f29-b8f3-feebd5a13d92,2023-07-16,15,21.083765148029837,3,Enterprise,Product A,Windows,0,,2024-10-28
0c955fbd-3e91-4d9a-a71d-08b0125e1aa5,2024-09-25,1,110.53819764192636,4,Team,Product B,Mac,0,,2024-10-28
aefb3832-4cb7-4c06-90eb-0cd2ac10d118,2023-01-15,8,29.128667678613354,3,Individual,Product B,Windows,1,2023-10-08,2024-10-28
4129cefa-65d3-4021-859b-b92a92c902d4,2022-07-22,27,51.93136375904149,3,Team,Product A,Linux,0,,2024-10-28
8fe61a85-52b4-4064-8aca-700b2b50ad79,2024-03-22,7,115.0061967050805,7,Enterprise,Product A,Windows,0,,2024-10-28
9b9815f3-ffd0-4e0e-b22c-ec6bf876cbd6,2023-05-14,17,115.06071469375561,1,Individual,Product B,Mac,0,,2024-10-28
0576ea9c-0b97-4c7e-bfaf-afc51ea7d56e,2022-12-07,23,77.34378881232861,0,Team,Product B,Mac,0,,2024-10-28
def2857c-9f1b-4e72-9c91-8cf9a6d49935,2022-04-11,31,83.18372121697993,2,Enterprise,Product B,Linux,0,,2024-10-28
cb15cec9-5205-4ad9-973d-24e2172d2ce2,2022-07-11,28,64.84455219783197,8,Team,Product B,Mac,0,,2024-10-28
d06d1175-febb-463a-92fb-0b10281e2ff5,2022-01-22,33,49.32107716980646,3,Enterprise,Product A,Linux,0,,2024-10-28
c75494b0-c616-4403-bcd6-a90fddc70968,2023-03-27,19,52.8664545369916,9,Enterprise,Product B,Windows,0,,2024-10-28
4f1abb4f-5a0e-4206-8445-cb24d3fa2a7e,2024-03-04,7,87.25184560770384,4,Individual,Product B,Windows,0,,2024-10-28
dee7a133-ce2e-47c7-ad3d-d70a31b1f196,2023-08-15,14,95.237452943768,1,Enterprise,Product B,Linux,0,,2024-10-28
90b9302a-adcf-4e8c-9d77-99b5ea9cb280,2024-06-03,4,99.15790437258485,3,Team,Product A,Linux,1,2024-10-15,2024-10-28
3608eb0d-a58a-47f6-8512-d6d275c7bd84,2021-12-31,34,98.96181427945538,1,Enterprise,Product A,Mac,0,,2024-10-28
51498f52-203b-4a5c-bd4f-f01167708a58,2023-10-07,12,29.120610304869036,1,Enterprise,Product A,Windows,0,,2024-10-28
df9986ac-7bc7-4213-b458-f60eb72e7931,2021-11-20,9,69.44203047025815,3,Individual,Product A,Linux,1,2022-09-04,2024-10-28
74e80fc2-b733-491e-ac11-176c91b6f331,2022-04-27,30,25.75587600166443,5,Enterprise,Product B,Windows,0,,2024-10-28
d2a52603-2f45-4b08-9fec-d5ff806e3888,2023-01-30,21,74.95288823237355,6,Enterprise,Product A,Linux,0,,2024-10-28
d839a572-4a14-4a0c-9e5a-63e7fe658343,2024-01-25,9,64.1530501373377,9,Team,Product B,Windows,0,,2024-10-28
73a71eaa-ef31-4ef3-8e14-c7ad4b89d650,2022-02-13,2,108.77041827582998,2,Individual,Product B,Mac,1,2022-04-29,2024-10-28
197647ec-2078-4c5a-b0d0-461b76d0f74f,2023-03-20,19,55.09150125520787,2,Individual,Product B,Windows,0,,2024-10-28
d25c6dd3-04d2-4e76-84fc-2cb95c2ac080,2023-01-19,21,31.706701642760585,9,Individual,Product B,Windows,0,,2024-10-28
860c38f5-8e78-46aa-ac7b-f38bdb84ff75,2023-02-19,20,34.299168205283586,5,Enterprise,Product A,Windows,0,,2024-10-28
0965e5dc-0474-42c1-8533-7dc9632ddbab,2024-06-16,4,96.15106317174723,2,Individual,Product A,Windows,0,,2024-10-28
163123bd-30e0-4a23-b3f7-51ae43a591d3,2023-03-29,19,81.8218063316261,1,Enterprise,Product A,Windows,0,,2024-10-28
3fc0cb64-bce6-4afe-bd37-ca81f7563839,2023-06-27,16,30.112267612279027,7,Enterprise,Product B,Mac,0,,2024-10-28
26644f23-9b92-4f44-a347-8047f0aa6414,2023-07-09,15,28.410680611499743,4,Team,Product B,Linux,0,,2024-10-28
6a29787c-ec17-4e8c-b314-bf7eff88bc1b,2023-10-11,12,90.096913145912,0,Team,Product B,Windows,0,,2024-10-28
02f2038f-0d09-498f-a8c4-ddf06668cf46,2024-05-19,5,27.276300636419354,2,Team,Product B,Mac,0,,2024-10-28
00ead880-982d-4521-958c-10e50173cfcb,2023-08-15,14,102.18600592903562,9,Team,Product B,Windows,0,,2024-10-28
61893801-44ec-4e1b-a1bb-353cd6824a00,2023-09-10,13,90.62422271564962,7,Team,Product A,Windows,0,,2024-10-28
5745c570-36d2-4a49-bb0f-e055a15d51db,2024-01-15,9,28.134878064189976,3,Enterprise,Product B,Linux,0,,2024-10-28
f7c18e0d-9f84-40c4-8c04-5dc7294481ab,2024-04-25,6,28.483771408519193,6,Enterprise,Product A,Windows,0,,2024-10-28
655bd69c-1c34-4df6-b8fe-4abd31a7b9fd,2024-06-21,11,118.66395785011754,9,Individual,Product B,Mac,1,2025-05-27,2024-10-28
3ec7ecf0-8ae0-4f99-b693-1e61d253ba05,2024-04-18,6,57.427079575612034,1,Enterprise,Product B,Mac,0,,2024-10-28
938dadd4-5b77-4ada-b85f-4988591367e2,2023-12-18,12,57.06421470668909,6,Enterprise,Product A,Linux,1,2024-12-12,2024-10-28
c8e53759-662f-4b52-9459-ae3321d3ff2c,2024-06-07,4,101.27995672575025,4,Team,Product A,Windows,0,,2024-10-28
31e3070e-dfbc-4364-965a-2fcb863514d9,2024-10-13,0,114.72485773838586,4,Enterprise,Product B,Mac,0,,2024-10-28
cb6dee2f-af63-401f-b6f3-2ac6d91e8662,2023-09-02,8,118.6001063822871,5,Team,Product B,Windows,1,2024-05-04,2024-10-28
e42564fd-b3b2-4271-b743-df6fe754423d,2024-02-27,11,95.33781852589416,8,Individual,Product B,Windows,1,2025-01-22,2024-10-28
81f529a9-f5f7-4305-a6fa-7eb46259ab4f,2022-04-16,30,57.62595855309158,5,Individual,Product B,Windows,0,,2024-10-28
6140aae6-6bf9-46c1-88d3-a47e5f5400e1,2024-06-22,4,28.350071669866878,7,Enterprise,Product A,Linux,0,,2024-10-28
cbb9bfcb-afa7-4ebb-8992-d49a7a12c8d0,2022-05-06,12,97.71469159274368,6,Individual,Product B,Windows,1,2023-05-03,2024-10-28
9ad53812-f3dd-4002-824f-b7de5e0dfcc6,2022-05-26,29,75.8404249735805,8,Enterprise,Product A,Mac,0,,2024-10-28
37560556-9dba-49a5-a45d-7fff91e7e235,2023-11-23,11,62.42220092469763,3,Individual,Product B,Windows,0,,2024-10-28
a8a2b5c0-3ad0-42fa-8a0d-5a565d34a265,2024-10-25,0,110.6354385094736,1,Team,Product A,Mac,0,,2024-10-28
c470612c-4c4f-43f5-bddd-6d212242f8e2,2023-12-28,10,31.119748230615134,6,Team,Product A,Windows,0,,2024-10-28
e82ebc55-e4ca-47f6-9406-213dfb8af907,2022-05-05,30,69.26251042908592,5,Team,Product B,Mac,0,,2024-10-28
2c5e0cd1-33df-40c1-8820-581c6db33319,2023-03-02,20,21.135364476741906,0,Team,Product A,Mac,0,,2024-10-28
e9027269-4ede-4205-ab05-f1757bd04805,2022-02-10,33,66.86606419941262,8,Enterprise,Product B,Windows,0,,2024-10-28
d54eacfe-5f3b-48e0-87e6-09162630de24,2023-12-13,1,25.630327568183734,8,Individual,Product A,Windows,1,2024-02-04,2024-10-28
6de4655e-fbbf-485a-b6c4-23ce765a0932,2023-04-19,18,31.881791626807193,1,Enterprise,Product B,Mac,0,,2024-10-28
6b2aff35-be37-43b4-82f1-1f70c812d8d2,2023-02-19,20,31.752624677710486,2,Team,Product A,Linux,0,,2024-10-28
9d0ef990-f4a8-46a7-8ee7-27a72701bdc8,2022-11-18,23,84.92103021160635,4,Enterprise,Product B,Windows,0,,2024-10-28
6e040b86-6185-4992-9635-ee4f279748e4,2023-05-17,2,94.60448792654233,4,Individual,Product B,Linux,1,2023-07-20,2024-10-28
698a8f8f-59dc-4585-9f93-f60ef53a606e,2023-09-15,13,78.33687650971596,0,Enterprise,Product A,Windows,0,,2024-10-28
39b92b9b-7a70-4b7a-9048-d298f323bb78,2022-08-03,27,116.21725484745419,7,Individual,Product A,Windows,0,,2024-10-28
5b52e929-2fa4-429c-bf79-0a57bf76f74a,2023-06-24,16,57.48705795237041,7,Enterprise,Product A,Windows,0,,2024-10-28
34e08078-813c-443f-8422-dac85e6d2fc8,2024-10-17,1,48.57120862818607,3,Individual,Product A,Windows,1,2024-12-09,2024-10-28
670861d1-d8c8-4d26-b81d-315aad576bad,2024-04-17,6,106.85991281894603,6,Individual,Product B,Linux,0,,2024-10-28
457421a0-7bec-4bcb-9985-732ff5f8d81f,2023-06-27,16,42.35958385194526,9,Team,Product A,Windows,0,,2024-10-28
c58a8bff-8336-41be-8883-b9a1230b6a75,2022-08-26,26,116.32225394406113,2,Individual,Product B,Mac,0,,2024-10-28
1538a82c-13a4-4fdc-852e-2ca601ad5038,2022-06-01,29,21.215447468981633,5,Team,Product A,Mac,0,,2024-10-28
9c8cbfc5-85f7-407e-a811-1e7cc3504035,2024-04-30,6,116.98788267076391,9,Team,Product B,Linux,0,,2024-10-28
5ce3e66b-ec9e-4404-a846-8f3e2cd65534,2022-03-12,32,24.315991195057613,9,Team,Product B,Windows,0,,2024-10-28
579d3416-c266-491c-87b7-8cdc12364567,2023-01-12,1,109.11431136980711,8,Enterprise,Product B,Mac,1,2023-03-10,2024-10-28
a5813f77-e6e6-479e-b7b0-7d2396e8040e,2022-12-05,23,72.77011090862999,0,Enterprise,Product B,Linux,0,,2024-10-28
1fa8ac4c-8c2c-46aa-be21-08e3ebfb12d7,2024-09-29,0,119.29647961193004,4,Enterprise,Product A,Windows,0,,2024-10-28
4401c9f9-9eb5-4ee4-b3ca-8d8171917715,2022-09-12,25,27.379656473539885,3,Enterprise,Product A,Mac,0,,2024-10-28
f11e4e3a-719d-49ff-8099-d2d72be46a26,2023-08-12,1,75.38542844013207,7,Individual,Product B,Mac,1,2023-09-26,2024-10-28
f6cc1df8-e461-43ea-af58-3cc66444f478,2024-01-05,9,116.9302535619099,0,Individual,Product A,Linux,0,,2024-10-28
5ddea6b5-ec85-4a56-9133-607cde2c5682,2022-08-13,26,72.30978441701488,8,Enterprise,Product A,Windows,0,,2024-10-28
743cc4c0-013e-4541-9bcf-404835acf587,2022-07-07,2,82.93986381352624,5,Individual,Product B,Windows,1,2022-10-03,2024-10-28
fc11173f-f5de-4f75-9690-f86d8dbf7900,2022-01-17,33,89.57486889846172,3,Individual,Product A,Mac,0,,2024-10-28
5c154ce8-8eaf-4fe6-9f67-76fe72d264ba,2023-04-24,9,65.45410647677733,8,Team,Product A,Mac,1,2024-01-21,2024-10-28
c17d2cb1-4534-4f34-ae32-ea7ada72031d,2023-12-31,7,82.75580800840635,4,Team,Product A,Mac,1,2024-08-23,2024-10-28
045f5171-1bc0-4db9-aaed-f3595495a909,2023-09-04,14,78.43143119231001,4,Team,Product B,Windows,0,,2024-10-28
ea020695-3b6f-43be-ba9b-c0f7fae98dae,2024-04-27,6,110.11580104909889,4,Team,Product A,Linux,0,,2024-10-28
961ed68f-d24b-411d-877e-e2d58a0b2348,2023-07-19,10,24.544638034145787,0,Individual,Product B,Linux,1,2024-05-14,2024-10-28
49cd4991-5934-4f02-8af1-62892a35428f,2022-10-06,9,48.096318959223034,0,Enterprise,Product A,Windows,1,2023-07-11,2024-10-28
c3a57324-09d6-4c65-a42c-92e0fb0855b1,2023-11-01,9,115.04114840765587,7,Individual,Product A,Linux,1,2024-08-23,2024-10-28
227fbe1d-67e2-4d52-8594-7901a5d72e5c,2023-11-28,11,109.02637838909163,7,Individual,Product A,Mac,0,,2024-10-28
d07aa18f-5b08-4ad1-bafe-7e812585c7e6,2024-05-20,5,65.56567527857129,5,Individual,Product B,Linux,0,,2024-10-28
58a6acc7-5558-40f3-9781-00e1a0ebae66,2024-10-17,0,82.01325978015367,3,Team,Product B,Linux,0,,2024-10-28
c3f2ec96-e9dd-49de-899e-1bae3969b7e6,2023-03-21,7,47.738118298113264,1,Team,Product A,Linux,1,2023-10-29,2024-10-28
34260c75-2857-4f98-8862-5da5242a7051,2024-04-11,6,38.812115972376134,1,Team,Product B,Mac,0,,2024-10-28
f8293a8e-0fad-45b1-b1a2-e31f6a89d590,2023-05-26,17,66.36984049399823,8,Enterprise,Product A,Windows,0,,2024-10-28
fd009d73-b0c1-4fb7-be48-a870fd5a1bd0,2023-06-12,16,55.33522280260528,4,Individual,Product B,Mac,0,,2024-10-28
08f3a918-09f2-459e-8a9d-b9310f306f01,2022-09-02,26,78.3656111850872,3,Enterprise,Product B,Windows,0,,2024-10-28
d7ff29f8-0254-43b1-9491-29902811950b,2021-12-01,35,27.77346369649848,9,Team,Product A,Windows,0,,2024-10-28
3bcdcb94-7a45-4c37-bbed-10315c056611,2024-08-30,12,117.43948076661665,0,Enterprise,Product A,Windows,1,2025-08-29,2024-10-28
866c0ba8-e7cf-415a-94f9-d109177618e4,2023-03-31,8,118.62107444796028,6,Individual,Product A,Linux,1,2023-12-03,2024-10-28
eb1726cf-bf82-43e5-9657-daa9f0310b0f,2023-12-13,4,89.81617140197451,2,Individual,Product A,Linux,1,2024-05-05,2024-10-28
fd1f861b-4267-458e-86e6-f8e258577aa6,2022-04-20,30,73.60963663441204,5,Team,Product B,Windows,0,,2024-10-28
8f3168c4-a527-406e-87bd-39ad0c0f52d2,2023-04-09,18,50.95276162863277,4,Team,Product B,Windows,0,,2024-10-28
91e68ca8-620d-423b-86fd-2b110dd9e0e4,2023-05-21,17,101.37950197069486,4,Enterprise,Product B,Linux,0,,2024-10-28
56e7a7fe-b011-4181-b06e-d192ca12319a,2023-05-24,17,88.47311725538793,4,Team,Product A,Mac,0,,2024-10-28
2fad786e-4752-4001-a795-28496569864a,2023-02-24,20,36.26169393448913,0,Team,Product A,Windows,0,,2024-10-28
4ce65287-74d3-4a71-80ae-26edd909acb3,2024-06-26,4,111.09271844938425,0,Individual,Product B,Mac,0,,2024-10-28
06aed54d-a3ef-492a-ba89-3a5458a60be9,2022-06-11,29,102.2537242923169,2,Team,Product A,Linux,0,,2024-10-28
5ec9b0a7-be7b-4a7d-9672-152926576565,2024-01-23,9,114.9799913291924,9,Team,Product B,Windows,0,,2024-10-28
adfc89d9-3a7f-4121-a4de-9db8c60b04e6,2022-04-26,30,92.571950838836,3,Individual,Product B,Mac,0,,2024-10-28
9c79f2b1-4f98-4cc6-8c67-a2ed7f10d9ab,2023-02-15,20,81.341519593579,4,Individual,Product B,Mac,0,,2024-10-28
563cfbed-9238-4a91-a98f-1e49e4dfa1cc,2022-07-06,28,61.82430362906189,1,Enterprise,Product B,Mac,0,,2024-10-28
5430165b-7fb5-4ede-8d1c-83e8354dea36,2022-12-25,22,113.27284833540132,7,Team,Product B,Linux,0,,2024-10-28
804328e3-2b66-4cf8-9fcc-70d898c004e0,2023-12-20,3,106.60638895004084,1,Individual,Product A,Linux,1,2024-03-26,2024-10-28
b517ed2b-5414-45b8-9eeb-9f7a42a1279a,2023-12-02,11,24.52186701061894,8,Enterprise,Product A,Mac,0,,2024-10-28
a189d0a5-b3d2-4008-bac2-e0ff083ceeb7,2024-09-23,10,22.6366974497252,1,Enterprise,Product A,Mac,1,2025-08-17,2024-10-28
074eca60-8f6c-4c27-9522-6195065757e0,2021-12-18,34,57.64633668780496,8,Team,Product B,Linux,0,,2024-10-28
14919ba2-54b8-41c8-a354-a8790a0fefe2,2024-04-06,6,101.0553330781833,6,Team,Product B,Mac,0,,2024-10-28
8444a1da-edff-429f-a940-1b24847d4d75,2023-01-29,21,118.72761293149445,7,Enterprise,Product B,Mac,0,,2024-10-28
d05beafd-f1d1-45d3-99f5-0ff1016642a2,2022-07-04,28,35.04168911035282,1,Individual,Product B,Linux,0,,2024-10-28
d7198264-2d09-4a18-90fb-5c94b69b53c4,2023-08-16,11,79.4130715352135,6,Enterprise,Product A,Mac,1,2024-08-04,2024-10-28
6c4beca8-b406-46a5-be40-01b9e93659fa,2022-10-31,24,58.08908566310215,5,Team,Product A,Mac,0,,2024-10-28
57418e7b-6b11-4c23-bdaa-080394b576e1,2022-04-02,31,116.99143978146031,3,Individual,Product B,Mac,0,,2024-10-28
4bb96c9d-6ddc-4651-a219-505608ad0e14,2024-05-18,5,104.21189231357087,6,Individual,Product B,Linux,0,,2024-10-28
dddb5243-7f58-4003-ab65-2e08f2ccf569,2024-06-03,4,103.83287047111378,3,Enterprise,Product B,Mac,0,,2024-10-28
4d5e65b5-25f0-4b5a-8a62-4ef504cd1748,2024-01-09,3,66.86931597949703,1,Team,Product A,Linux,1,2024-04-22,2024-10-28
7f514a6e-2e61-4999-b043-1c8810c35fda,2024-04-17,4,61.48195023376652,9,Enterprise,Product A,Linux,1,2024-08-27,2024-10-28
ac170f55-110f-412e-9fdc-aef918d5c759,2023-01-05,22,47.34070719307063,6,Enterprise,Product A,Windows,0,,2024-10-28
52ea6753-715e-4175-a7cb-86e02a154541,2023-07-07,15,25.637549665092713,7,Enterprise,Product B,Windows,0,,2024-10-28
dc6e14ae-c874-479f-b649-2319146b6e6d,2024-06-28,4,106.47223762550531,1,Individual,Product B,Mac,0,,2024-10-28
ac554509-8aa0-414d-966b-796285f5be97,2022-11-30,10,101.29010091300776,4,Individual,Product A,Linux,1,2023-10-22,2024-10-28
27b697ca-f4b0-4faf-b774-220970406d1e,2022-03-09,32,119.97176732861305,0,Team,Product B,Windows,0,,2024-10-28
42a86ee9-35fb-40eb-abf3-ca2835a246cc,2023-01-07,22,119.66368370739053,6,Team,Product A,Mac,0,,2024-10-28
47dc906d-70e3-4275-9eae-366778d95a0f,2022-11-19,23,75.54317056026275,7,Enterprise,Product B,Windows,0,,2024-10-28
3b905806-3ac9-47b3-8d79-97c8b79fd5b1,2023-09-29,6,96.89874151805105,5,Enterprise,Product A,Windows,1,2024-04-23,2024-10-28
cb9c3ebb-c5bc-4560-8153-39b06d939908,2022-05-01,30,114.47657298824281,4,Enterprise,Product B,Linux,0,,2024-10-28
268c3768-6e95-4322-90e7-0ce67377f3b0,2022-01-28,33,104.96473906774115,5,Team,Product A,Linux,0,,2024-10-28
f2917abc-ba33-4aaa-b64e-8629816bbb5a,2023-12-17,10,44.73481017431976,1,Individual,Product A,Windows,0,,2024-10-28
b792f262-36e2-4e7c-aeff-988665db5847,2022-12-18,22,65.05441353100935,0,Individual,Product A,Windows,0,,2024-10-28
72645856-26e2-47ca-aad1-b9e946f66ed2,2023-06-22,16,32.9159415151495,6,Enterprise,Product A,Linux,0,,2024-10-28
e0ceee95-24a1-4c36-83a5-1984926c588e,2023-04-22,18,115.40510272587224,6,Enterprise,Product A,Mac,0,,2024-10-28
374e712d-f796-4a41-ba03-32bb0c5c1a00,2023-02-27,20,80.617463445088,9,Enterprise,Product A,Linux,0,,2024-10-28
d3a899d8-45a8-4636-8b89-51c86140ba3c,2024-07-12,8,42.86428055034627,9,Enterprise,Product B,Windows,1,2025-03-13,2024-10-28
0563a237-8be5-479e-ac93-d15f3f085610,2023-10-23,12,87.17006844058567,1,Team,Product B,Mac,0,,2024-10-28
d479c441-0f8c-443c-962e-e3b92f7070d6,2022-06-27,11,81.81282404578958,1,Individual,Product B,Windows,1,2023-06-06,2024-10-28
6d99ff20-d2d6-4238-8d39-28a4ef9dd2d4,2023-02-21,20,55.81627180328405,0,Enterprise,Product A,Mac,0,,2024-10-28
ba1dee1c-6fdd-4380-a431-1b5d91ae48bf,2022-09-22,25,31.355759219962902,9,Team,Product A,Windows,0,,2024-10-28
8d3d5259-b1ab-4a85-966c-e62c57c74bd2,2024-04-06,6,87.15731955927996,7,Enterprise,Product B,Mac,0,,2024-10-28
2ea0c821-8f73-418e-9a39-39afcdf20b50,2022-07-05,28,72.03077009037932,7,Enterprise,Product A,Mac,0,,2024-10-28
be59ed92-2dbe-465f-9b63-f775433bc07e,2024-09-16,2,97.23183917356393,0,Individual,Product A,Windows,1,2024-11-23,2024-10-28
4f86c746-6913-4644-901a-449b4b11c76d,2022-06-17,28,72.01635011119933,7,Enterprise,Product A,Mac,0,,2024-10-28
5db87ca6-6aed-4146-b03d-a2c46f52ed07,2022-09-05,9,105.21815003185401,8,Individual,Product A,Linux,1,2023-06-20,2024-10-28
d46b3a6f-fbe3-48cc-8ff4-d3909b7d72c6,2023-07-11,7,75.19068387744855,3,Individual,Product A,Windows,1,2024-02-29,2024-10-28
a6547067-631e-497c-aa74-f9f9cfc8f59f,2024-08-07,2,76.09379715353862,0,Individual,Product B,Linux,0,,2024-10-28
d85b2110-8700-486b-a345-f88935128957,2024-04-22,1,107.66536026583451,0,Team,Product B,Windows,1,2024-05-28,2024-10-28
32997308-91ba-4c35-ae81-79a4dd382c0e,2022-08-21,26,60.3482866212397,2,Team,Product B,Mac,0,,2024-10-28
87fa3994-e877-4536-87e0-36fcff04014e,2022-04-07,31,33.40152284506407,4,Individual,Product B,Mac,0,,2024-10-28
d6f162a5-2921-4f17-b432-a1bca2c980fa,2024-02-21,8,22.878267631333898,4,Enterprise,Product B,Mac,0,,2024-10-28
452b8be8-371e-4947-b386-ba066b50227a,2024-01-12,9,95.5137255673619,8,Individual,Product A,Windows,0,,2024-10-28
fcdd9c51-803f-426e-86e6-d67697c6d67e,2023-12-08,2,82.03095513534646,9,Enterprise,Product A,Linux,1,2024-02-24,2024-10-28
e0998e44-6dc8-4731-91ab-75e63b2daa7a,2022-07-15,1,90.40797680992236,1,Individual,Product A,Linux,1,2022-09-08,2024-10-28
19c99d21-77e8-41e9-835f-501c8f056379,2023-06-09,16,41.296416150891076,1,Enterprise,Product A,Windows,0,,2024-10-28
2ea364f1-f3af-461a-89d1-f9ed61624e52,2022-10-29,24,33.63714755867697,5,Team,Product B,Windows,0,,2024-10-28
353ae3ee-352a-4d98-a6e1-54ca305246fd,2024-08-18,2,21.45446656678819,8,Enterprise,Product B,Linux,0,,2024-10-28
d11f41c9-87af-41b9-b0d9-54c279441a92,2023-01-27,21,55.058755880659696,0,Individual,Product B,Linux,0,,2024-10-28
c3c48128-c7b3-4b25-aa8c-ab1140f2a6f0,2022-04-03,6,78.99176868546331,8,Team,Product A,Linux,1,2022-10-10,2024-10-28
357b47bd-e161-445f-be04-6b4046979463,2023-03-01,6,59.22440450997323,8,Enterprise,Product B,Linux,1,2023-09-22,2024-10-28
1fa66960-e766-429c-82a4-f045da8e25be,2023-04-12,18,63.747492202372904,8,Enterprise,Product A,Windows,0,,2024-10-28
e19e9611-d45e-4790-abc9-6a2435b37d1d,2024-09-05,1,110.41586944937484,4,Enterprise,Product B,Windows,0,,2024-10-28
3d0aa136-47cc-4fe8-96fa-7070263b2b46,2023-05-20,17,54.82554670233004,8,Enterprise,Product B,Mac,0,,2024-10-28
504d62ee-76e5-4390-a34a-e9b6f31037a7,2023-02-26,3,71.39894891598108,3,Enterprise,Product A,Linux,1,2023-06-14,2024-10-28
bf4940e3-e424-4103-8054-209adb3cd232,2024-04-19,6,98.3653012741143,1,Team,Product A,Mac,0,,2024-10-28
2d0ea82a-4347-45e2-bbc4-b04ab7760da3,2024-09-01,1,59.65427823212701,5,Team,Product B,Windows,0,,2024-10-28
1d552313-a5c2-41c5-9897-11206a668b04,2024-06-22,4,82.20867002278735,3,Team,Product B,Windows,0,,2024-10-28
e826ee49-4b81-46b5-a89b-6952a99df094,2022-11-23,23,106.23637087467452,5,Team,Product A,Mac,0,,2024-10-28
c74fa666-7dd6-4273-9fb6-f67ba945f0f9,2022-06-30,1,114.9520623657642,2,Individual,Product B,Linux,1,2022-07-31,2024-10-28
127f1013-ffaf-4190-b6f5-42c8b224605f,2024-10-21,0,34.70734809290379,5,Team,Product B,Linux,0,,2024-10-28
08359678-6894-4045-9d7e-25eeb5bf33d6,2024-09-30,0,112.65876251614944,1,Enterprise,Product A,Linux,0,,2024-10-28
4c505e01-e3eb-4d5f-ae0f-c79839ba85b1,2022-03-27,31,69.21162930795381,1,Enterprise,Product B,Linux,0,,2024-10-28
e757c221-72a0-4cca-bca2-1889acab8cd6,2024-06-20,4,45.82443882989584,8,Team,Product A,Mac,0,,2024-10-28
c5d36712-7336-4886-99eb-a2364d99c2ab,2024-04-24,6,65.91357562382613,6,Enterprise,Product B,Mac,0,,2024-10-28
c46eaa21-8e01-405d-9732-09018ef86fea,2022-11-20,23,118.0032575285477,2,Team,Product A,Windows,0,,2024-10-28
9e60e7fe-0272-4a3e-bf3f-e01519f64258,2024-03-31,7,69.26180939928696,0,Enterprise,Product B,Linux,0,,2024-10-28
b4284bc8-b385-42f2-b683-a1d43f669058,2024-01-27,5,52.875161028750824,7,Individual,Product A,Linux,1,2024-07-06,2024-10-28
bb1a79d8-6461-4200-a501-fe6dcd901c61,2024-02-29,8,83.34008543167258,5,Individual,Product B,Linux,0,,2024-10-28
ef613f90-5e77-43ec-9697-1a7eeb8085eb,2022-02-15,32,44.014561877819304,6,Team,Product A,Mac,0,,2024-10-28
d5a4940f-45cc-46bb-8669-c7f2792f890c,2022-12-14,22,27.58633281086639,8,Team,Product B,Linux,0,,2024-10-28
6c752b2d-33fb-4ab8-824e-eabe2995849a,2024-05-11,5,32.88797219106492,4,Team,Product B,Mac,0,,2024-10-28
72173c5d-e604-4793-8287-4b684894f6ee,2023-01-15,21,32.80458389577724,0,Enterprise,Product B,Linux,0,,2024-10-28
3bf47611-c060-4b3e-83f4-e5d3252c2d4e,2024-04-24,6,35.19026935122943,9,Team,Product B,Linux,0,,2024-10-28
527721f1-f28f-4b9b-b7a8-d555de24447f,2024-09-07,10,33.882717264941014,6,Individual,Product B,Windows,1,2025-07-09,2024-10-28
02e02cdc-5bf7-4f06-a60c-e9c469e9d3f6,2024-07-10,3,84.08747448032146,4,Enterprise,Product B,Linux,0,,2024-10-28
abd85381-6cf1-46c1-8d39-15f916348b88,2022-06-05,29,38.18800843991448,2,Team,Product B,Linux,0,,2024-10-28
86f3931a-44e1-4a9c-80f2-781cf81abd8f,2021-11-27,35,54.56672833238632,8,Enterprise,Product B,Windows,0,,2024-10-28
2ed2b869-82dc-4828-bdfe-75ebab1deb76,2024-04-01,7,109.67884099060119,0,Enterprise,Product B,Mac,0,,2024-10-28
08fbe8c6-558d-4128-a208-2f0173a05526,2022-06-24,28,67.39616402628724,0,Team,Product A,Mac,0,,2024-10-28
c6648665-5fc9-4140-82c5-b929946dd851,2023-02-10,20,86.75577385210272,0,Enterprise,Product A,Linux,0,,2024-10-28
8323941b-2f5e-4071-8969-85a2fb494c45,2021-12-14,34,37.231987120162984,2,Individual,Product B,Mac,0,,2024-10-28
eb5b5382-a74d-410a-84bc-0b855e3af207,2024-01-04,9,39.22890188086708,5,Individual,Product A,Linux,0,,2024-10-28
